2024-05-30 18:00:57,443 INFO    StreamThr :29640 [internal.py:wandb_internal():85] W&B internal server running at pid: 29640, started at: 2024-05-30 18:00:57.442580
2024-05-30 18:00:58,390 DEBUG   SenderThread:29640 [sender.py:send_request():405] send_request: stop_status
2024-05-30 18:00:58,465 DEBUG   HandlerThread:29640 [handler.py:handle_request():158] handle_request: get_summary
2024-05-30 18:00:58,691 DEBUG   SenderThread:29640 [sender.py:send():378] send: telemetry
2024-05-30 18:00:58,691 DEBUG   SenderThread:29640 [sender.py:send():378] send: telemetry
2024-05-30 18:00:58,691 DEBUG   SenderThread:29640 [sender.py:send():378] send: run
2024-05-30 18:00:58,917 INFO    SenderThread:29640 [sender.py:send_run():996] updated run: tszlvhgk
2024-05-30 18:00:58,917 DEBUG   SenderThread:29640 [sender.py:send():378] send: telemetry
2024-05-30 18:00:58,918 DEBUG   SenderThread:29640 [sender.py:send():378] send: telemetry
2024-05-30 18:00:58,918 DEBUG   SenderThread:29640 [sender.py:send():378] send: telemetry
2024-05-30 18:00:58,918 DEBUG   SenderThread:29640 [sender.py:send():378] send: files
2024-05-30 18:00:58,918 DEBUG   SenderThread:29640 [sender.py:send():378] send: telemetry
2024-05-30 18:00:58,919 DEBUG   SenderThread:29640 [sender.py:send():378] send: exit
2024-05-30 18:00:58,919 INFO    SenderThread:29640 [sender.py:send_exit():585] handling exit code: 1
2024-05-30 18:00:58,919 INFO    SenderThread:29640 [sender.py:send_exit():587] handling runtime: 0
2024-05-30 18:00:58,919 INFO    SenderThread:29640 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-30 18:00:58,919 INFO    SenderThread:29640 [sender.py:send_exit():593] send defer
2024-05-30 18:00:58,919 DEBUG   HandlerThread:29640 [handler.py:handle_request():158] handle_request: defer
2024-05-30 18:00:58,919 INFO    HandlerThread:29640 [handler.py:handle_request_defer():184] handle defer: 0
2024-05-30 18:00:58,920 DEBUG   SenderThread:29640 [sender.py:send_request():405] send_request: defer
2024-05-30 18:00:58,920 INFO    SenderThread:29640 [sender.py:send_request_defer():609] handle sender defer: 0
2024-05-30 18:00:58,920 INFO    SenderThread:29640 [sender.py:transition_state():613] send defer: 1
2024-05-30 18:00:58,920 DEBUG   HandlerThread:29640 [handler.py:handle_request():158] handle_request: defer
2024-05-30 18:00:58,920 INFO    HandlerThread:29640 [handler.py:handle_request_defer():184] handle defer: 1
2024-05-30 18:00:58,920 DEBUG   SenderThread:29640 [sender.py:send_request():405] send_request: defer
2024-05-30 18:00:58,920 INFO    SenderThread:29640 [sender.py:send_request_defer():609] handle sender defer: 1
2024-05-30 18:00:58,920 INFO    SenderThread:29640 [sender.py:transition_state():613] send defer: 2
2024-05-30 18:00:58,920 DEBUG   HandlerThread:29640 [handler.py:handle_request():158] handle_request: defer
2024-05-30 18:00:58,920 INFO    HandlerThread:29640 [handler.py:handle_request_defer():184] handle defer: 2
2024-05-30 18:00:58,920 INFO    HandlerThread:29640 [system_monitor.py:finish():203] Stopping system monitor
2024-05-30 18:00:58,920 INFO    HandlerThread:29640 [interfaces.py:finish():200] Joined cpu monitor
2024-05-30 18:00:58,920 DEBUG   SystemMonitor:29640 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-30 18:00:58,927 INFO    HandlerThread:29640 [interfaces.py:finish():200] Joined disk monitor
2024-05-30 18:00:58,927 DEBUG   SystemMonitor:29640 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-05-30 18:00:58,928 DEBUG   SystemMonitor:29640 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-05-30 18:00:58,960 INFO    HandlerThread:29640 [interfaces.py:finish():200] Joined gpu monitor
2024-05-30 18:00:58,961 INFO    HandlerThread:29640 [interfaces.py:finish():200] Joined memory monitor
2024-05-30 18:00:58,961 INFO    HandlerThread:29640 [interfaces.py:finish():200] Joined network monitor
2024-05-30 18:00:58,961 DEBUG   SenderThread:29640 [sender.py:send_request():405] send_request: defer
2024-05-30 18:00:58,961 INFO    SenderThread:29640 [sender.py:send_request_defer():609] handle sender defer: 2
2024-05-30 18:00:58,961 INFO    SenderThread:29640 [sender.py:transition_state():613] send defer: 3
2024-05-30 18:00:58,961 DEBUG   SenderThread:29640 [sender.py:send():378] send: stats
2024-05-30 18:00:58,961 DEBUG   HandlerThread:29640 [handler.py:handle_request():158] handle_request: defer
2024-05-30 18:00:58,962 INFO    HandlerThread:29640 [handler.py:handle_request_defer():184] handle defer: 3
2024-05-30 18:00:58,962 DEBUG   SenderThread:29640 [sender.py:send_request():405] send_request: defer
2024-05-30 18:00:58,962 INFO    SenderThread:29640 [sender.py:send_request_defer():609] handle sender defer: 3
2024-05-30 18:00:58,962 INFO    SenderThread:29640 [sender.py:transition_state():613] send defer: 4
2024-05-30 18:00:58,962 DEBUG   HandlerThread:29640 [handler.py:handle_request():158] handle_request: defer
2024-05-30 18:00:58,962 INFO    HandlerThread:29640 [handler.py:handle_request_defer():184] handle defer: 4
2024-05-30 18:00:58,962 DEBUG   SenderThread:29640 [sender.py:send_request():405] send_request: defer
2024-05-30 18:00:58,962 INFO    SenderThread:29640 [sender.py:send_request_defer():609] handle sender defer: 4
2024-05-30 18:00:58,962 INFO    SenderThread:29640 [sender.py:transition_state():613] send defer: 5
2024-05-30 18:00:58,962 DEBUG   HandlerThread:29640 [handler.py:handle_request():158] handle_request: defer
2024-05-30 18:00:58,962 INFO    HandlerThread:29640 [handler.py:handle_request_defer():184] handle defer: 5
2024-05-30 18:00:58,962 DEBUG   SenderThread:29640 [sender.py:send():378] send: summary
2024-05-30 18:00:58,963 INFO    SenderThread:29640 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-30 18:00:58,963 DEBUG   SenderThread:29640 [sender.py:send_request():405] send_request: defer
2024-05-30 18:00:58,963 INFO    SenderThread:29640 [sender.py:send_request_defer():609] handle sender defer: 5
2024-05-30 18:00:58,963 INFO    SenderThread:29640 [sender.py:transition_state():613] send defer: 6
2024-05-30 18:00:58,963 DEBUG   HandlerThread:29640 [handler.py:handle_request():158] handle_request: defer
2024-05-30 18:00:58,963 INFO    HandlerThread:29640 [handler.py:handle_request_defer():184] handle defer: 6
2024-05-30 18:00:58,963 DEBUG   SenderThread:29640 [sender.py:send_request():405] send_request: defer
2024-05-30 18:00:58,964 INFO    SenderThread:29640 [sender.py:send_request_defer():609] handle sender defer: 6
2024-05-30 18:00:58,966 DEBUG   HandlerThread:29640 [handler.py:handle_request():158] handle_request: status_report
2024-05-30 18:00:59,011 INFO    Thread-16 :29640 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\ddc4k\OneDrive\Desktop\빅브라더\wandb\run-20240530_180057-tszlvhgk\files\config.yaml
2024-05-30 18:00:59,011 INFO    Thread-16 :29640 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\ddc4k\OneDrive\Desktop\빅브라더\wandb\run-20240530_180057-tszlvhgk\files\wandb-summary.json
2024-05-30 18:00:59,011 INFO    Thread-16 :29640 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\ddc4k\OneDrive\Desktop\빅브라더\wandb\run-20240530_180057-tszlvhgk\files\wandb-metadata.json
2024-05-30 18:00:59,012 INFO    Thread-16 :29640 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\ddc4k\OneDrive\Desktop\빅브라더\wandb\run-20240530_180057-tszlvhgk\files\output.log
2024-05-30 18:00:59,012 INFO    Thread-16 :29640 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\ddc4k\OneDrive\Desktop\빅브라더\wandb\run-20240530_180057-tszlvhgk\files\requirements.txt
2024-05-30 18:00:59,025 INFO    wandb-upload_0:29640 [upload_job.py:push():130] Uploaded file C:\Users\ddc4k\AppData\Local\Temp\tmppiyirhijwandb\2vrpllq4-wandb-metadata.json
2024-05-30 18:00:59,199 INFO    SenderThread:29640 [sender.py:transition_state():613] send defer: 7
2024-05-30 18:00:59,199 DEBUG   HandlerThread:29640 [handler.py:handle_request():158] handle_request: defer
2024-05-30 18:00:59,199 INFO    HandlerThread:29640 [handler.py:handle_request_defer():184] handle defer: 7
2024-05-30 18:00:59,199 DEBUG   SenderThread:29640 [sender.py:send_request():405] send_request: defer
2024-05-30 18:00:59,199 INFO    SenderThread:29640 [sender.py:send_request_defer():609] handle sender defer: 7
2024-05-30 18:00:59,476 DEBUG   HandlerThread:29640 [handler.py:handle_request():158] handle_request: poll_exit
2024-05-30 18:01:00,017 INFO    Thread-16 :29640 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\ddc4k\OneDrive\Desktop\빅브라더\wandb\run-20240530_180057-tszlvhgk\files\config.yaml
2024-05-30 18:01:00,936 INFO    SenderThread:29640 [sender.py:transition_state():613] send defer: 8
2024-05-30 18:01:00,936 DEBUG   SenderThread:29640 [sender.py:send_request():405] send_request: poll_exit
2024-05-30 18:01:00,936 DEBUG   HandlerThread:29640 [handler.py:handle_request():158] handle_request: defer
2024-05-30 18:01:00,937 INFO    HandlerThread:29640 [handler.py:handle_request_defer():184] handle defer: 8
2024-05-30 18:01:00,937 DEBUG   SenderThread:29640 [sender.py:send_request():405] send_request: defer
2024-05-30 18:01:00,937 INFO    SenderThread:29640 [sender.py:send_request_defer():609] handle sender defer: 8
2024-05-30 18:01:00,937 INFO    SenderThread:29640 [job_builder.py:build():432] Attempting to build job artifact
2024-05-30 18:01:00,937 INFO    SenderThread:29640 [job_builder.py:_get_source_type():565] is repo sourced job
2024-05-30 18:01:00,973 INFO    SenderThread:29640 [job_builder.py:build():541] adding wandb-job metadata file
2024-05-30 18:01:00,979 INFO    SenderThread:29640 [sender.py:transition_state():613] send defer: 9
2024-05-30 18:01:00,980 DEBUG   HandlerThread:29640 [handler.py:handle_request():158] handle_request: defer
2024-05-30 18:01:00,980 DEBUG   SenderThread:29640 [sender.py:send():378] send: artifact
2024-05-30 18:01:00,980 INFO    HandlerThread:29640 [handler.py:handle_request_defer():184] handle defer: 9
2024-05-30 18:01:01,023 INFO    Thread-16 :29640 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\ddc4k\OneDrive\Desktop\빅브라더\wandb\run-20240530_180057-tszlvhgk\files\output.log
2024-05-30 18:01:01,488 DEBUG   HandlerThread:29640 [handler.py:handle_request():158] handle_request: poll_exit
2024-05-30 18:01:02,022 INFO    SenderThread:29640 [sender.py:send_artifact():1467] sent artifact job-https___github.com_jinsobak_CMM_DeepLearning_Module.git_sample_sample2.py - {'id': 'QXJ0aWZhY3Q6ODU0Mzk0MzMz', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE4MDU1MTQ4NA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODU0Mzk0MzMz', 'versionIndex': 0}}}
2024-05-30 18:01:02,022 DEBUG   SenderThread:29640 [sender.py:send_request():405] send_request: defer
2024-05-30 18:01:02,022 INFO    SenderThread:29640 [sender.py:send_request_defer():609] handle sender defer: 9
2024-05-30 18:01:02,022 INFO    SenderThread:29640 [dir_watcher.py:finish():358] shutting down directory watcher
2024-05-30 18:01:02,030 INFO    SenderThread:29640 [dir_watcher.py:finish():388] scan: C:\Users\ddc4k\OneDrive\Desktop\빅브라더\wandb\run-20240530_180057-tszlvhgk\files
2024-05-30 18:01:02,030 INFO    SenderThread:29640 [dir_watcher.py:finish():402] scan save: C:\Users\ddc4k\OneDrive\Desktop\빅브라더\wandb\run-20240530_180057-tszlvhgk\files\config.yaml config.yaml
2024-05-30 18:01:02,031 INFO    SenderThread:29640 [dir_watcher.py:finish():402] scan save: C:\Users\ddc4k\OneDrive\Desktop\빅브라더\wandb\run-20240530_180057-tszlvhgk\files\output.log output.log
2024-05-30 18:01:02,032 INFO    SenderThread:29640 [dir_watcher.py:finish():402] scan save: C:\Users\ddc4k\OneDrive\Desktop\빅브라더\wandb\run-20240530_180057-tszlvhgk\files\requirements.txt requirements.txt
2024-05-30 18:01:02,034 INFO    SenderThread:29640 [dir_watcher.py:finish():402] scan save: C:\Users\ddc4k\OneDrive\Desktop\빅브라더\wandb\run-20240530_180057-tszlvhgk\files\wandb-metadata.json wandb-metadata.json
2024-05-30 18:01:02,034 INFO    SenderThread:29640 [dir_watcher.py:finish():402] scan save: C:\Users\ddc4k\OneDrive\Desktop\빅브라더\wandb\run-20240530_180057-tszlvhgk\files\wandb-summary.json wandb-summary.json
2024-05-30 18:01:02,036 INFO    SenderThread:29640 [sender.py:transition_state():613] send defer: 10
2024-05-30 18:01:02,036 DEBUG   SenderThread:29640 [sender.py:send_request():405] send_request: poll_exit
2024-05-30 18:01:02,036 DEBUG   HandlerThread:29640 [handler.py:handle_request():158] handle_request: defer
2024-05-30 18:01:02,036 INFO    HandlerThread:29640 [handler.py:handle_request_defer():184] handle defer: 10
2024-05-30 18:01:02,037 DEBUG   SenderThread:29640 [sender.py:send_request():405] send_request: defer
2024-05-30 18:01:02,038 INFO    SenderThread:29640 [sender.py:send_request_defer():609] handle sender defer: 10
2024-05-30 18:01:02,038 INFO    SenderThread:29640 [file_pusher.py:finish():169] shutting down file pusher
2024-05-30 18:01:02,497 DEBUG   HandlerThread:29640 [handler.py:handle_request():158] handle_request: poll_exit
2024-05-30 18:01:02,497 DEBUG   SenderThread:29640 [sender.py:send_request():405] send_request: poll_exit
2024-05-30 18:01:02,524 INFO    wandb-upload_1:29640 [upload_job.py:push():130] Uploaded file C:\Users\ddc4k\OneDrive\Desktop\빅브라더\wandb\run-20240530_180057-tszlvhgk\files\output.log
2024-05-30 18:01:02,635 INFO    wandb-upload_0:29640 [upload_job.py:push():130] Uploaded file C:\Users\ddc4k\OneDrive\Desktop\빅브라더\wandb\run-20240530_180057-tszlvhgk\files\config.yaml
2024-05-30 18:01:02,635 INFO    wandb-upload_3:29640 [upload_job.py:push():130] Uploaded file C:\Users\ddc4k\OneDrive\Desktop\빅브라더\wandb\run-20240530_180057-tszlvhgk\files\wandb-summary.json
2024-05-30 18:01:02,642 INFO    wandb-upload_2:29640 [upload_job.py:push():130] Uploaded file C:\Users\ddc4k\OneDrive\Desktop\빅브라더\wandb\run-20240530_180057-tszlvhgk\files\requirements.txt
2024-05-30 18:01:02,844 INFO    Thread-15 (_thread_body):29640 [sender.py:transition_state():613] send defer: 11
2024-05-30 18:01:02,844 DEBUG   HandlerThread:29640 [handler.py:handle_request():158] handle_request: defer
2024-05-30 18:01:02,844 INFO    HandlerThread:29640 [handler.py:handle_request_defer():184] handle defer: 11
2024-05-30 18:01:02,844 DEBUG   SenderThread:29640 [sender.py:send_request():405] send_request: defer
2024-05-30 18:01:02,844 INFO    SenderThread:29640 [sender.py:send_request_defer():609] handle sender defer: 11
2024-05-30 18:01:02,845 INFO    SenderThread:29640 [file_pusher.py:join():175] waiting for file pusher
2024-05-30 18:01:02,845 INFO    SenderThread:29640 [sender.py:transition_state():613] send defer: 12
2024-05-30 18:01:02,845 DEBUG   HandlerThread:29640 [handler.py:handle_request():158] handle_request: defer
2024-05-30 18:01:02,845 INFO    HandlerThread:29640 [handler.py:handle_request_defer():184] handle defer: 12
2024-05-30 18:01:02,845 DEBUG   SenderThread:29640 [sender.py:send_request():405] send_request: defer
2024-05-30 18:01:02,845 INFO    SenderThread:29640 [sender.py:send_request_defer():609] handle sender defer: 12
2024-05-30 18:01:02,845 INFO    SenderThread:29640 [file_stream.py:finish():601] file stream finish called
2024-05-30 18:01:03,066 INFO    SenderThread:29640 [file_stream.py:finish():605] file stream finish is done
2024-05-30 18:01:03,066 INFO    SenderThread:29640 [sender.py:transition_state():613] send defer: 13
2024-05-30 18:01:03,067 DEBUG   HandlerThread:29640 [handler.py:handle_request():158] handle_request: defer
2024-05-30 18:01:03,067 INFO    HandlerThread:29640 [handler.py:handle_request_defer():184] handle defer: 13
2024-05-30 18:01:03,067 DEBUG   SenderThread:29640 [sender.py:send_request():405] send_request: defer
2024-05-30 18:01:03,067 INFO    SenderThread:29640 [sender.py:send_request_defer():609] handle sender defer: 13
2024-05-30 18:01:03,067 INFO    SenderThread:29640 [sender.py:transition_state():613] send defer: 14
2024-05-30 18:01:03,067 DEBUG   HandlerThread:29640 [handler.py:handle_request():158] handle_request: defer
2024-05-30 18:01:03,067 INFO    HandlerThread:29640 [handler.py:handle_request_defer():184] handle defer: 14
2024-05-30 18:01:03,067 DEBUG   SenderThread:29640 [sender.py:send():378] send: final
2024-05-30 18:01:03,067 DEBUG   SenderThread:29640 [sender.py:send():378] send: footer
2024-05-30 18:01:03,068 DEBUG   SenderThread:29640 [sender.py:send_request():405] send_request: defer
2024-05-30 18:01:03,068 INFO    SenderThread:29640 [sender.py:send_request_defer():609] handle sender defer: 14
2024-05-30 18:01:03,068 DEBUG   HandlerThread:29640 [handler.py:handle_request():158] handle_request: poll_exit
2024-05-30 18:01:03,068 DEBUG   SenderThread:29640 [sender.py:send_request():405] send_request: poll_exit
2024-05-30 18:01:03,069 DEBUG   HandlerThread:29640 [handler.py:handle_request():158] handle_request: poll_exit
2024-05-30 18:01:03,069 DEBUG   HandlerThread:29640 [handler.py:handle_request():158] handle_request: server_info
2024-05-30 18:01:03,069 DEBUG   HandlerThread:29640 [handler.py:handle_request():158] handle_request: get_summary
2024-05-30 18:01:03,069 DEBUG   SenderThread:29640 [sender.py:send_request():405] send_request: poll_exit
2024-05-30 18:01:03,069 DEBUG   HandlerThread:29640 [handler.py:handle_request():158] handle_request: sampled_history
2024-05-30 18:01:03,069 DEBUG   SenderThread:29640 [sender.py:send_request():405] send_request: server_info
2024-05-30 18:01:03,069 DEBUG   HandlerThread:29640 [handler.py:handle_request():158] handle_request: internal_messages
2024-05-30 18:01:03,263 INFO    MainThread:29640 [wandb_run.py:_footer_history_summary_info():3994] rendering history
2024-05-30 18:01:03,264 INFO    MainThread:29640 [wandb_run.py:_footer_history_summary_info():4026] rendering summary
2024-05-30 18:01:03,264 INFO    MainThread:29640 [wandb_run.py:_footer_sync_info():3953] logging synced files
2024-05-30 18:01:03,265 DEBUG   HandlerThread:29640 [handler.py:handle_request():158] handle_request: shutdown
2024-05-30 18:01:03,265 INFO    HandlerThread:29640 [handler.py:finish():882] shutting down handler
2024-05-30 18:01:04,079 INFO    WriterThread:29640 [datastore.py:close():296] close: C:\Users\ddc4k\OneDrive\Desktop\빅브라더\wandb\run-20240530_180057-tszlvhgk\run-tszlvhgk.wandb
2024-05-30 18:01:04,275 INFO    SenderThread:29640 [sender.py:finish():1545] shutting down sender
2024-05-30 18:01:04,275 INFO    SenderThread:29640 [file_pusher.py:finish():169] shutting down file pusher
2024-05-30 18:01:04,275 INFO    SenderThread:29640 [file_pusher.py:join():175] waiting for file pusher
